date,product_id,product_name,sales_qty,stock_level,lead_time_days,days_until_replenishment,cost_price,unit_price,stockout_event
2026-02-03,P005,Organic Avocado Oil,10,132,6,0,5.8,12.49,0
2026-02-04,P005,Organic Avocado Oil,7,125,6,0,5.8,12.49,0
2026-02-05,P005,Organic Avocado Oil,10,115,6,0,5.8,12.49,0
2026-02-06,P005,Organic Avocado Oil,18,97,6,0,5.8,12.49,0
2026-02-07,P005,Organic Avocado Oil,18,79,6,0,5.8,12.49,0
2026-02-08,P005,Organic Avocado Oil,14,65,6,3,5.8,12.49,0
2026-02-09,P005,Organic Avocado Oil,8,57,6,2,5.8,12.49,0
2026-02-10,P005,Organic Avocado Oil,12,45,6,1,5.8,12.49,0
2026-02-11,P005,Organic Avocado Oil,10,215,6,0,5.8,12.49,0
2026-02-12,P005,Organic Avocado Oil,15,200,6,0,5.8,12.49,0
2026-02-13,P005,Organic Avocado Oil,15,185,6,0,5.8,12.49,0
2026-02-14,P005,Organic Avocado Oil,12,173,6,0,5.8,12.49,0
2026-02-15,P005,Organic Avocado Oil,11,162,6,0,5.8,12.49,0
2026-02-16,P005,Organic Avocado Oil,11,151,6,0,5.8,12.49,0
2026-02-17,P005,Organic Avocado Oil,14,137,6,0,5.8,12.49,0
2026-02-18,P005,Organic Avocado Oil,13,124,6,0,5.8,12.49,0
2026-02-19,P005,Organic Avocado Oil,11,113,6,0,5.8,12.49,0
2026-02-20,P005,Organic Avocado Oil,15,98,6,0,5.8,12.49,0
2026-02-21,P005,Organic Avocado Oil,22,76,6,0,5.8,12.49,0
2026-02-22,P005,Organic Avocado Oil,18,58,6,6,5.8,12.49,0
2026-02-23,P005,Organic Avocado Oil,6,52,6,5,5.8,12.49,0
2026-02-24,P005,Organic Avocado Oil,6,46,6,4,5.8,12.49,0
2026-02-25,P005,Organic Avocado Oil,10,36,6,3,5.8,12.49,0
2026-02-26,P005,Organic Avocado Oil,8,28,6,2,5.8,12.49,0
2026-02-27,P005,Organic Avocado Oil,14,14,6,1,5.8,12.49,0
2026-02-28,P005,Organic Avocado Oil,14,180,6,0,5.8,12.49,1
2026-03-01,P005,Organic Avocado Oil,11,169,6,0,5.8,12.49,0
2026-03-02,P005,Organic Avocado Oil,8,161,6,0,5.8,12.49,0
2026-03-03,P005,Organic Avocado Oil,7,154,6,0,5.8,12.49,0
2026-03-04,P005,Organic Avocado Oil,8,146,6,0,5.8,12.49,0
2026-03-05,P005,Organic Avocado Oil,5,141,6,0,5.8,12.49,0
2026-03-06,P005,Organic Avocado Oil,14,127,6,0,5.8,12.49,0
2026-03-07,P005,Organic Avocado Oil,18,109,6,0,5.8,12.49,0
2026-03-08,P005,Organic Avocado Oil,8,101,6,0,5.8,12.49,0
2026-03-09,P005,Organic Avocado Oil,10,91,6,0,5.8,12.49,0
2026-03-10,P005,Organic Avocado Oil,20,71,6,8,5.8,12.49,0
2026-03-11,P005,Organic Avocado Oil,9,62,6,7,5.8,12.49,0
2026-03-12,P005,Organic Avocado Oil,7,55,6,6,5.8,12.49,0
2026-03-13,P005,Organic Avocado Oil,19,36,6,5,5.8,12.49,0
2026-03-14,P005,Organic Avocado Oil,13,23,6,4,5.8,12.49,0
2026-03-15,P005,Organic Avocado Oil,10,13,6,3,5.8,12.49,0
2026-03-16,P005,Organic Avocado Oil,10,3,6,2,5.8,12.49,0
2026-03-17,P005,Organic Avocado Oil,3,0,6,1,5.8,12.49,1
2026-03-18,P005,Organic Avocado Oil,0,180,6,0,5.8,12.49,1
2026-03-19,P005,Organic Avocado Oil,17,163,6,0,5.8,12.49,0
2026-03-20,P005,Organic Avocado Oil,19,144,6,0,5.8,12.49,0
2026-03-21,P005,Organic Avocado Oil,7,137,6,0,5.8,12.49,0
2026-03-22,P005,Organic Avocado Oil,11,126,6,0,5.8,12.49,0
2026-03-23,P005,Organic Avocado Oil,12,114,6,0,5.8,12.49,0
2026-03-24,P005,Organic Avocado Oil,19,95,6,0,5.8,12.49,0
2026-03-25,P005,Organic Avocado Oil,7,88,6,0,5.8,12.49,0
2026-03-26,P005,Organic Avocado Oil,12,76,6,0,5.8,12.49,0
2026-03-27,P005,Organic Avocado Oil,15,61,6,6,5.8,12.49,0
2026-03-28,P005,Organic Avocado Oil,16,45,6,5,5.8,12.49,0
2026-03-29,P005,Organic Avocado Oil,11,34,6,4,5.8,12.49,0
2026-03-30,P005,Organic Avocado Oil,12,22,6,3,5.8,12.49,0
2026-03-31,P005,Organic Avocado Oil,15,7,6,2,5.8,12.49,0
2026-04-01,P005,Organic Avocado Oil,7,0,6,1,5.8,12.49,1
2026-04-02,P005,Organic Avocado Oil,0,180,6,0,5.8,12.49,1
2026-04-03,P005,Organic Avocado Oil,15,165,6,0,5.8,12.49,0
2026-04-04,P005,Organic Avocado Oil,10,155,6,0,5.8,12.49,0
2026-04-05,P005,Organic Avocado Oil,11,144,6,0,5.8,12.49,0
2026-04-06,P005,Organic Avocado Oil,10,134,6,0,5.8,12.49,0
2026-04-07,P005,Organic Avocado Oil,15,119,6,0,5.8,12.49,0
2026-04-08,P005,Organic Avocado Oil,5,114,6,0,5.8,12.49,0
2026-04-09,P005,Organic Avocado Oil,15,99,6,0,5.8,12.49,0
2026-04-10,P005,Organic Avocado Oil,18,81,6,0,5.8,12.49,0
2026-04-11,P005,Organic Avocado Oil,17,64,6,5,5.8,12.49,0
2026-04-12,P005,Organic Avocado Oil,14,50,6,4,5.8,12.49,0
2026-04-13,P005,Organic Avocado Oil,12,38,6,3,5.8,12.49,0
2026-04-14,P005,Organic Avocado Oil,12,26,6,2,5.8,12.49,0
2026-04-15,P005,Organic Avocado Oil,10,16,6,1,5.8,12.49,0
2026-04-16,P005,Organic Avocado Oil,6,190,6,0,5.8,12.49,0
2026-04-17,P005,Organic Avocado Oil,16,174,6,0,5.8,12.49,0
2026-04-18,P005,Organic Avocado Oil,20,154,6,0,5.8,12.49,0
2026-04-19,P005,Organic Avocado Oil,10,144,6,0,5.8,12.49,0
2026-04-20,P005,Organic Avocado Oil,10,134,6,0,5.8,12.49,0
2026-04-21,P005,Organic Avocado Oil,11,123,6,0,5.8,12.49,0
2026-04-22,P005,Organic Avocado Oil,8,115,6,0,5.8,12.49,0
2026-04-23,P005,Organic Avocado Oil,11,104,6,0,5.8,12.49,0
2026-04-24,P005,Organic Avocado Oil,10,94,6,0,5.8,12.49,0
2026-04-25,P005,Organic Avocado Oil,24,70,6,5,5.8,12.49,0
2026-04-26,P005,Organic Avocado Oil,9,61,6,4,5.8,12.49,0
2026-04-27,P005,Organic Avocado Oil,9,52,6,3,5.8,12.49,0
2026-04-28,P005,Organic Avocado Oil,11,41,6,2,5.8,12.49,0
2026-04-29,P005,Organic Avocado Oil,9,32,6,1,5.8,12.49,0
2026-04-30,P005,Organic Avocado Oil,8,204,6,0,5.8,12.49,0
2026-05-01,P005,Organic Avocado Oil,19,185,6,0,5.8,12.49,0
2026-05-02,P005,Organic Avocado Oil,18,167,6,0,5.8,12.49,0
2026-05-03,P005,Organic Avocado Oil,10,157,6,0,5.8,12.49,0
2026-05-04,P005,Organic Avocado Oil,9,148,6,0,5.8,12.49,0
2026-05-05,P005,Organic Avocado Oil,8,140,6,0,5.8,12.49,0
2026-05-06,P005,Organic Avocado Oil,9,131,6,0,5.8,12.49,0
2026-05-07,P005,Organic Avocado Oil,9,122,6,0,5.8,12.49,0
2026-05-08,P005,Organic Avocado Oil,10,112,6,0,5.8,12.49,0
2026-05-09,P005,Organic Avocado Oil,15,97,6,0,5.8,12.49,0
2026-05-10,P005,Organic Avocado Oil,17,80,6,0,5.8,12.49,0
2026-05-11,P005,Organic Avocado Oil,8,72,6,4,5.8,12.49,0
2026-05-12,P005,Organic Avocado Oil,8,64,6,3,5.8,12.49,0
2026-05-13,P005,Organic Avocado Oil,4,60,6,2,5.8,12.49,0
2026-05-14,P005,Organic Avocado Oil,11,49,6,1,5.8,12.49,0
2026-05-15,P005,Organic Avocado Oil,11,218,6,0,5.8,12.49,0
2026-05-16,P005,Organic Avocado Oil,14,204,6,0,5.8,12.49,0
2026-05-17,P005,Organic Avocado Oil,11,193,6,0,5.8,12.49,0
2026-05-18,P005,Organic Avocado Oil,10,183,6,0,5.8,12.49,0
2026-05-19,P005,Organic Avocado Oil,12,171,6,0,5.8,12.49,0
2026-05-20,P005,Organic Avocado Oil,10,161,6,0,5.8,12.49,0
2026-05-21,P005,Organic Avocado Oil,14,147,6,0,5.8,12.49,0
2026-05-22,P005,Organic Avocado Oil,16,131,6,0,5.8,12.49,0
2026-05-23,P005,Organic Avocado Oil,16,115,6,0,5.8,12.49,0
2026-05-24,P005,Organic Avocado Oil,4,111,6,0,5.8,12.49,0
2026-05-25,P005,Organic Avocado Oil,7,104,6,0,5.8,12.49,0
2026-05-26,P005,Organic Avocado Oil,13,91,6,0,5.8,12.49,0
2026-05-27,P005,Organic Avocado Oil,7,84,6,0,5.8,12.49,0
2026-05-28,P005,Organic Avocado Oil,8,76,6,0,5.8,12.49,0
2026-05-29,P005,Organic Avocado Oil,12,64,6,6,5.8,12.49,0
2026-05-30,P005,Organic Avocado Oil,7,57,6,5,5.8,12.49,0
2026-05-31,P005,Organic Avocado Oil,11,46,6,4,5.8,12.49,0
2026-06-01,P005,Organic Avocado Oil,11,35,6,3,5.8,12.49,0
2026-06-02,P005,Organic Avocado Oil,7,28,6,2,5.8,12.49,0
2026-06-03,P005,Organic Avocado Oil,12,16,6,1,5.8,12.49,0
2026-06-04,P005,Organic Avocado Oil,14,182,6,0,5.8,12.49,0
2026-06-05,P005,Organic Avocado Oil,10,172,6,0,5.8,12.49,0
2026-06-06,P005,Organic Avocado Oil,18,154,6,0,5.8,12.49,0
2026-06-07,P005,Organic Avocado Oil,13,141,6,0,5.8,12.49,0
2026-06-08,P005,Organic Avocado Oil,8,133,6,0,5.8,12.49,0
2026-06-09,P005,Organic Avocado Oil,8,125,6,0,5.8,12.49,0
2026-06-10,P005,Organic Avocado Oil,13,112,6,0,5.8,12.49,0
2026-06-11,P005,Organic Avocado Oil,16,96,6,0,5.8,12.49,0
2026-06-12,P005,Organic Avocado Oil,12,84,6,0,5.8,12.49,0
2026-06-13,P005,Organic Avocado Oil,14,70,6,5,5.8,12.49,0
2026-06-14,P005,Organic Avocado Oil,11,59,6,4,5.8,12.49,0
2026-06-15,P005,Organic Avocado Oil,10,49,6,3,5.8,12.49,0
2026-06-16,P005,Organic Avocado Oil,7,42,6,2,5.8,12.49,0
2026-06-17,P005,Organic Avocado Oil,9,33,6,1,5.8,12.49,0
